analysis_run_id,taskset_id,task_id,analysis_method_role,variant,window_mode,carry_in_mode,priority_rank,C_i,T_i,D_i,P_hat_i_raw,task_solver_status,task_certification_status,task_failure_reason_code,w_values_checked,h_values_checked,q_values_checked,full_w_scan_conformance,full_h_scan_conformance,full_q_scan_conformance,envelope_call_count,energy_numeric_mode,dominance_invariant_status,task_result_hash,task_failure_detail,P_hat_i_scaled,P_hat_i_rounding,candidate_response_time,source_analysis_run_id,carry_in_vector_hash,carry_in_source_variant,carry_in_source_certification_status,fixed_carry_in_corollary_status,dependency_vector_check_status,dependency_input_failure_mask,closing_w,witness_h,critical_q,minimum_energy_slack,processor_delay_Dp
4712b049c43d32cc7ad2a5e113ed7f0280071cd5c9ed24b0527efffee392f8f4,v93-u1-e1-t07-c46a267aff7e,5,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,5,34,96,96,279/500000,CANDIDATE_FOUND,CERTIFIED,NONE,14,1,47,true,true,true,47,EXACT_RATIONAL,NOT_APPLICABLE,218d4c764a05333898024e917fbada788accdffe44019988f13700fa645874c1,,,,47,,,,,,,,47,0,,,
4712b049c43d32cc7ad2a5e113ed7f0280071cd5c9ed24b0527efffee392f8f4,v93-u1-e1-t07-c46a267aff7e,6,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,6,11,98,98,279/500000,CANDIDATE_FOUND,CERTIFIED,NONE,22,1,32,true,true,true,32,EXACT_RATIONAL,NOT_APPLICABLE,678c59b8b39b89758071af632bb819dcbd88f70be689fe82a74989624d2c587a,,,,32,,,,,,,,32,0,,,
4712b049c43d32cc7ad2a5e113ed7f0280071cd5c9ed24b0527efffee392f8f4,v93-u1-e1-t07-c46a267aff7e,7,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,7,9,174,174,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,27,1,35,true,true,true,35,EXACT_RATIONAL,NOT_APPLICABLE,4a4974bfc3049da4c1d6e1ba5b906b72d908ad64c965ec48b93985f333a3accc,,,,35,,,,,,,,35,0,,,
4712b049c43d32cc7ad2a5e113ed7f0280071cd5c9ed24b0527efffee392f8f4,v93-u1-e1-t07-c46a267aff7e,8,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,8,11,180,180,9300000000000001/25000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,30,1,40,true,true,true,40,EXACT_RATIONAL,NOT_APPLICABLE,8df23f0cce338bb54680e8420acbad24219160fe6c836e20e7733cf3815e45a3,,,,40,,,,,,,,40,0,,,
4712b049c43d32cc7ad2a5e113ed7f0280071cd5c9ed24b0527efffee392f8f4,v93-u1-e1-t07-c46a267aff7e,9,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,9,29,182,182,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,34,1,62,true,true,true,62,EXACT_RATIONAL,NOT_APPLICABLE,0e6c2253eb71f7a430936e7a753216b896b74a2775be17ca8e7e7149f32dae4c,,,,62,,,,,,,,62,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,0,AUXILIARY_ABLATION,CW-D,complete,deadline,0,8,47,47,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,8,true,true,true,8,EXACT_RATIONAL,NOT_APPLICABLE,a4255e72783a82a48c4fcfa2ece87cbdfb78f837b9685b5f9804f483c3568f9c,,,,8,,,,,,,,8,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,1,AUXILIARY_ABLATION,CW-D,complete,deadline,1,15,61,61,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,d870fa3d73b19df69e90cd0a7a5f6bcac7bbe1a902668ea5bf24683a1d563893,,,,15,,,,,,,,15,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,2,AUXILIARY_ABLATION,CW-D,complete,deadline,2,12,63,63,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,12,true,true,true,12,EXACT_RATIONAL,NOT_APPLICABLE,b0106be5c56f07909a12ff7b7350a95e53d56a9e834248da75f6a4baed5ffb78,,,,12,,,,,,,,12,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,3,AUXILIARY_ABLATION,CW-D,complete,deadline,3,15,88,88,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,0cbdc4c9bf4294c1d11d82aca3772e6677df77f132781733cf3c878610b2a09e,,,,15,,,,,,,,15,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,4,AUXILIARY_ABLATION,CW-D,complete,deadline,4,4,93,93,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,17,1,20,true,true,true,20,EXACT_RATIONAL,NOT_APPLICABLE,e2ab02295739641e854d79805ff8bec8bbef4d4dfcb1ede743139ee7d6d9cadd,,,,20,,,,,,,,20,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,5,AUXILIARY_ABLATION,CW-D,complete,deadline,5,21,118,118,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,25,1,45,true,true,true,45,EXACT_RATIONAL,NOT_APPLICABLE,92a449445403cd4c82ba32cd7743223bd6a64a4094fddc2a1256cedefa019ccf,,,,45,,,,,,,,45,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,6,AUXILIARY_ABLATION,CW-D,complete,deadline,6,18,129,129,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,37,1,54,true,true,true,54,EXACT_RATIONAL,NOT_APPLICABLE,07d130ab2c7605e1bf8ef2ae381ae8f73c55e8d2202008c42f87bca821263972,,,,54,,,,,,,,54,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,7,AUXILIARY_ABLATION,CW-D,complete,deadline,7,7,153,153,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,47,1,53,true,true,true,53,EXACT_RATIONAL,NOT_APPLICABLE,a1a6e45aca8daf879f604e365a4c30bb4e7225c852df113c5f2e8a3821df38ee,,,,53,,,,,,,,53,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,8,AUXILIARY_ABLATION,CW-D,complete,deadline,8,33,156,156,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,59,1,91,true,true,true,91,EXACT_RATIONAL,NOT_APPLICABLE,17124124c7181b5de77b639e56eaf09a6f0f93ac1dc3278bc26388f104e7d518,,,,91,,,,,,,,91,0,,,
84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,v93-u1-e1-t08-830e97821624,9,AUXILIARY_ABLATION,CW-D,complete,deadline,9,40,195,195,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,83,1,122,true,true,true,122,EXACT_RATIONAL,NOT_APPLICABLE,e06a5c65e8b7caf189809aea7bd2f30d91982e4c6a0ead86a59918d575060c45,,,,122,,,,,,,,122,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,0,AUXILIARY_ABLATION,LOC-D,local,deadline,0,8,47,47,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,8,true,true,true,8,EXACT_RATIONAL,NOT_APPLICABLE,d466dc7c351900c248b13b4bef1d4f922ba727d4f810f236781c39938d4d55b5,,,,8,,,,,,,,8,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,1,AUXILIARY_ABLATION,LOC-D,local,deadline,1,15,61,61,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,995e0b024f529f08635d253a5b1177fe890311623e8cd70f31dbcdafb4f312b6,,,,15,,,,,,,,15,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,2,AUXILIARY_ABLATION,LOC-D,local,deadline,2,12,63,63,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,12,true,true,true,12,EXACT_RATIONAL,NOT_APPLICABLE,fa327a2b64304f2f0c5fae0f0f563b39e60aa118a1d6c0fa794ac0926398db09,,,,12,,,,,,,,12,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,3,AUXILIARY_ABLATION,LOC-D,local,deadline,3,15,88,88,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,444eaecfb35d18f7f2f48ded8d46be08e95fb320525c45fee7f01c8577c0e6ba,,,,15,,,,,,,,15,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,4,AUXILIARY_ABLATION,LOC-D,local,deadline,4,4,93,93,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,17,1,20,true,true,true,20,EXACT_RATIONAL,NOT_APPLICABLE,f9592218ca35f2ecb6b67a27b96605ab2d654c125475011d9337373f05e3d16a,,,,20,,,,,,,,20,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,5,AUXILIARY_ABLATION,LOC-D,local,deadline,5,21,118,118,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,25,1,45,true,true,true,45,EXACT_RATIONAL,NOT_APPLICABLE,d8e0400f94d8a488dc186c1e2101c377124679c4fc1cdc1c8a2b3bbec460e3f2,,,,45,,,,,,,,45,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,6,AUXILIARY_ABLATION,LOC-D,local,deadline,6,18,129,129,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,37,1,54,true,true,true,54,EXACT_RATIONAL,NOT_APPLICABLE,6218cc872f9d7f2c136ea4c394a4cd84064eeee83230225d07b56bf1121ea77e,,,,54,,,,,,,,54,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,7,AUXILIARY_ABLATION,LOC-D,local,deadline,7,7,153,153,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,47,1,53,true,true,true,53,EXACT_RATIONAL,NOT_APPLICABLE,91a3ac4089468541024071d5550f11cfe0cb4bce4034c000fbdca35fcbe4fdfb,,,,53,,,,,,,,53,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,8,AUXILIARY_ABLATION,LOC-D,local,deadline,8,33,156,156,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,59,1,91,true,true,true,91,EXACT_RATIONAL,NOT_APPLICABLE,f9375d4664f179981695a1e6c9933a3f6494db8c81a4fd217043323d9a0b830a,,,,91,,,,,,,,91,0,,,
4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,v93-u1-e1-t08-830e97821624,9,AUXILIARY_ABLATION,LOC-D,local,deadline,9,40,195,195,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,83,1,122,true,true,true,122,EXACT_RATIONAL,NOT_APPLICABLE,0c14b3696db6b1cd649df75def1c17c45b5b532210ea172d853c2551f6819011,,,,122,,,,,,,,122,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,0,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,0,8,47,47,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,8,true,true,true,8,EXACT_RATIONAL,NOT_APPLICABLE,ea89b3815f1956d6c6c75ac1d8254caf96379dbddd4fefe507f1ac18db28fcf7,,,,8,,,,,,,,8,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,1,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,1,15,61,61,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,3d47f8a2862bb86cd47cbf967210e97a91b756e5f1609485990c620888ad4640,,,,15,,,,,,,,15,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,2,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,2,12,63,63,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,12,true,true,true,12,EXACT_RATIONAL,NOT_APPLICABLE,d5e7b5a568f09227bb7e13d2a89fa6d8967c9dbb556e89ab31be2c05da6e87a6,,,,12,,,,,,,,12,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,3,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,3,15,88,88,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,498cc417349c17f820c3b71f18c9f9db70c2606f0c5878af6c847a49ad1691fc,,,,15,,,,,,,,15,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,4,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,4,4,93,93,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,9,1,12,true,true,true,12,EXACT_RATIONAL,NOT_APPLICABLE,c8f2dc647dc76819e13461a96b1f40fb34193f34cffe4a95d90eb1005d717c33,,,,12,,,,,,,,12,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,5,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,5,21,118,118,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,13,1,33,true,true,true,33,EXACT_RATIONAL,NOT_APPLICABLE,2c089c5d24f33b10f8df4a81de23feffdddeda4bb9abfec87b1edb1c6b2fa1cb,,,,33,,,,,,,,33,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,6,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,6,18,129,129,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,19,1,36,true,true,true,36,EXACT_RATIONAL,NOT_APPLICABLE,3bb9d0d408960dd6672f74dd1a78968d5f7fbf9c4a0aa0135682a4a7057d30bf,,,,36,,,,,,,,36,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,7,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,7,7,153,153,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,24,1,30,true,true,true,30,EXACT_RATIONAL,NOT_APPLICABLE,a2ff6681ca6db44da3c1f436ee5b481359763700ece2d2dee897d4392821262d,,,,30,,,,,,,,30,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,8,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,8,33,156,156,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,28,1,60,true,true,true,60,EXACT_RATIONAL,NOT_APPLICABLE,34235fa520776a261842681450db0483a92252243a32a2524937bda374606d29,,,,60,,,,,,,,60,0,,,
5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,v93-u1-e1-t08-830e97821624,9,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,9,40,195,195,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,43,1,82,true,true,true,82,EXACT_RATIONAL,NOT_APPLICABLE,3c54253710cb4c3e210deb92798e28253008e6107cd33bab1a4081750374b26a,,,,82,,,,,,,,82,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,0,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,0,8,47,47,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,8,true,true,true,8,EXACT_RATIONAL,SATISFIED,ca049efcf99f566793e0740ebc16ee707852ddbb13177e5a4c5520db799e30d0,,,,8,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,b865ffe424a50bdd79a24d06776ea12b749d565f311edf6df01a41a589ea0baf,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,8,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,1,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,1,15,61,61,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,SATISFIED,be0e159f021f3beec8558566e0b5cc21003f60af6d0a9d39df41c99f347c4a5a,,,,15,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,347da7790a632be1ed4c964974a62fafe30046c500a0b677ef36a5f28ff21446,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,15,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,2,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,2,12,63,63,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,12,true,true,true,12,EXACT_RATIONAL,SATISFIED,f256f14233d91b613c395520d0493a5f15a46ecf04b614954347d19e7b8e1b92,,,,12,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,ddc74c23b3200a477d25bf89cef985f1d07e498730d9d552792aac7ccdba4891,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,12,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,3,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,3,15,88,88,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,SATISFIED,29989d062b0adc0f12748091902307000c32f934851c5ce37e1cc753190e11a0,,,,15,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,1ef5671a4e24a09acfe8b65d3962cc0cbe16476292929565a795a5684a98bb7f,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,15,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,4,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,4,4,93,93,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,9,1,12,true,true,true,12,EXACT_RATIONAL,SATISFIED,38bddc27811f7c53591b5d1867d95b1f69d4fd8efae88e4bf83fc48b254d48c2,,,,12,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,d8f824abac42ce35e1923557118f07d4a621abc29affd485da25d74711d3f11c,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,12,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,5,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,5,21,118,118,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,13,1,33,true,true,true,33,EXACT_RATIONAL,SATISFIED,a3650a36c900cb9e91cf3defde8b7fdbe09b8015571686b80bf75b211e2e9d8e,,,,33,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,700b08d90774e8837d26aac2bd6b8cc01ad61a7168d6acec49b32c2c3e86c67e,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,33,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,6,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,6,18,129,129,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,19,1,36,true,true,true,36,EXACT_RATIONAL,SATISFIED,b0f60943608ff86284dd48b7262086227ca46442122b1da6ca8c26c9a74a1e0c,,,,36,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,af8f300803f5308c137f187eae5d37b22dbdd13cea1308882d67d29b97b64fab,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,36,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,7,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,7,7,153,153,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,24,1,30,true,true,true,30,EXACT_RATIONAL,SATISFIED,cf2a08bee0b9d5ccfb5aab19f908e6f7c5803e4e4774cb5b68bd3497dbbfb2ca,,,,30,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,f2c9bd64aba052c7443c5f354d9ecc78f9fc4d259d5d2c14cea179d0b53fa3a9,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,30,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,8,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,8,33,156,156,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,28,1,60,true,true,true,60,EXACT_RATIONAL,SATISFIED,8a260960256c91d1e29ee0bf9553325fdbd86042d14ac811107861d0284e11cd,,,,60,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,4b39838fd97b651990b97870ee39401aa5fa76865362a34aaaac55cd996a232e,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,60,0,,,
ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,v93-u1-e1-t08-830e97821624,9,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,9,40,195,195,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,43,1,82,true,true,true,82,EXACT_RATIONAL,SATISFIED,ae7f4f845d282f9d3b85599784b1e7f9fba769046a8eed8e81fc4b4186aea6aa,,,,82,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,be48942550ca1e9e9da4c05da1689ebd418f9d6cec62a86191e141a143f4a662,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,82,0,,,
b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,v93-u1-e1-t08-830e97821624,0,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,0,8,47,47,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,8,true,true,true,8,EXACT_RATIONAL,NOT_APPLICABLE,599ed2bba19b593488127bbd9673a0621254d8a513923459ffc6d1bd82d3f448,,,,8,,,,,,,,8,0,,,
b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,v93-u1-e1-t08-830e97821624,1,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,1,15,61,61,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,d05b8770b698b921825db1b046a8a9963a6359944c12eb7c2a9ee1bedf01fdda,,,,15,,,,,,,,15,0,,,
b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,v93-u1-e1-t08-830e97821624,2,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,2,12,63,63,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,12,true,true,true,12,EXACT_RATIONAL,NOT_APPLICABLE,87d374e69db95e1e5369514cb3485ba56990655e7c01bd086414e03450775881,,,,12,,,,,,,,12,0,,,
b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,v93-u1-e1-t08-830e97821624,3,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,3,15,88,88,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,f573c62108288c4965b7ce20ffb47ce0fe17414a8cfd2dcf4e1e057714e4991b,,,,15,,,,,,,,15,0,,,
b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,v93-u1-e1-t08-830e97821624,4,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,4,4,93,93,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,9,1,12,true,true,true,12,EXACT_RATIONAL,NOT_APPLICABLE,48a7051b49a4dc8fdbfb5e84b404648a8a9d7d7ae1065b4c76d4b27078696366,,,,12,,,,,,,,12,0,,,
b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,v93-u1-e1-t08-830e97821624,5,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,5,21,118,118,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,13,1,33,true,true,true,33,EXACT_RATIONAL,NOT_APPLICABLE,0b77b738120fb9dbc84a508a78c042482bb3ad04f2bacdb77ebf013d4da2ae8a,,,,33,,,,,,,,33,0,,,
b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,v93-u1-e1-t08-830e97821624,6,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,6,18,129,129,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,19,1,36,true,true,true,36,EXACT_RATIONAL,NOT_APPLICABLE,264e7be3c190cefb102bba9616229d3b1932e8fdd933420362483f29acaee08e,,,,36,,,,,,,,36,0,,,
